WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
100.0,1.0,1.0,1.1,6.0,4.9,172.0,1011.8,15.9,17.8,13.5,,,
340.0,1.0,2.0,,,,,1011.9,16.0,17.8,13.5,,,
310.0,2.0,3.0,,,,,1012.3,16.0,17.8,13.3,,,
310.0,3.0,4.0,1.2,6.0,5.0,177.0,1012.5,16.0,17.8,13.6,,,
300.0,2.0,3.0,,,,,1012.4,16.1,17.8,14.1,,1.7,
310.0,2.0,3.0,1.2,,5.2,169.0,1011.9,16.0,17.8,13.5,,,
290.0,3.0,5.0,1.2,6.0,5.2,169.0,1012.9,16.2,17.8,13.4,,,
290.0,4.0,5.0,,,,,1012.4,16.1,17.8,13.8,,,
270.0,4.0,5.0,,,,,1012.9,15.6,17.8,14.0,,,
280.0,4.0,5.0,1.3,6.0,5.4,169.0,1013.0,15.5,17.8,13.9,,,
290.0,4.0,5.0,,,,,1013.0,15.5,17.8,13.9,,2.5,
290.0,4.0,6.0,1.2,,5.4,165.0,1012.6,15.4,17.8,13.8,,,
290.0,4.0,6.0,1.2,6.0,5.4,165.0,1012.8,15.4,,13.8,,,
290.0,7.0,9.0,,,,,1013.6,15.5,17.7,13.9,,,
290.0,7.0,9.0,,,,,1013.4,15.2,17.7,13.7,,,
310.0,8.0,9.0,1.2,6.0,5.3,163.0,1013.2,14.9,17.7,13.8,,,
310.0,8.0,11.0,,,,,1013.5,14.1,17.7,13.1,,2.1,
310.0,8.0,11.0,1.2,,5.0,166.0,1013.6,13.4,17.7,12.6,,,
310.0,9.0,11.0,1.2,7.0,5.0,166.0,1014.3,13.1,17.7,12.4,,,
310.0,9.0,12.0,,,,,1014.0,12.8,17.7,12.1,,,
320.0,9.0,11.0,,,,,1014.3,12.6,17.7,11.9,,,
320.0,9.0,12.0,1.2,7.0,5.0,167.0,1014.4,12.1,17.7,11.3,,,
320.0,9.0,12.0,,,,,1014.8,11.7,17.7,10.9,,2.4,
330.0,10.0,12.0,1.2,,4.5,167.0,1014.6,11.3,17.7,10.4,,,
330.0,10.0,12.0,1.2,7.0,4.5,167.0,1014.8,11.0,17.7,9.9,,,
330.0,10.0,12.0,,,,,1015.2,10.8,17.7,9.6,,,
330.0,10.0,12.0,,,,,1015.2,10.6,17.7,9.3,,,
330.0,10.0,12.0,1.4,7.0,4.6,168.0,1015.2,10.2,17.7,8.9,,,
330.0,10.0,13.0,,,,,1015.7,10.0,17.6,8.7,,2.7,
320.0,10.0,12.0,1.4,,4.6,172.0,1016.0,9.8,17.6,8.5,,,
330.0,10.0,12.0,1.4,7.0,4.6,172.0,1015.7,9.5,17.6,8.3,,,
330.0,10.0,13.0,,,,,1016.3,9.2,17.6,8.1,,,
330.0,11.0,13.0,,,,,1016.4,9.1,17.6,8.0,,,
330.0,11.0,14.0,1.5,7.0,4.8,180.0,1017.0,8.8,17.5,7.6,,,
330.0,11.0,13.0,,,,,1017.2,8.6,17.5,7.2,,3.7,
330.0,11.0,13.0,,,,,1017.0,8.6,17.5,7.3,,,
320.0,11.0,13.0,1.5,8.0,4.7,174.0,1017.0,8.4,17.5,7.3,,,
330.0,11.0,13.0,,,,,1017.4,8.1,17.5,7.1,,,
320.0,11.0,13.0,,,,,1017.4,7.7,17.5,6.8,,,
320.0,10.0,13.0,1.4,7.0,4.6,172.0,1017.6,7.6,17.5,6.8,,,
330.0,10.0,13.0,,,,,1017.6,7.3,17.4,6.5,,2.7,
330.0,10.0,13.0,1.5,,4.6,168.0,1017.2,7.2,17.4,6.3,,,
330.0,11.0,14.0,1.5,8.0,4.6,168.0,1017.5,7.2,17.4,6.0,,,
330.0,10.0,12.0,,,,,1017.7,7.0,17.4,5.7,,,
330.0,10.0,13.0,,,,,1017.8,6.8,,5.6,,,
330.0,10.0,13.0,1.4,8.0,4.6,172.0,1017.6,6.6,17.3,5.5,,,
330.0,10.0,13.0,,,,,1017.7,6.7,17.3,5.6,,1.9,
340.0,10.0,14.0,1.5,,4.6,179.0,1017.6,6.5,17.3,5.3,,,
340.0,10.0,13.0,1.5,8.0,4.6,179.0,1018.1,6.4,17.3,5.1,,,
330.0,9.0,12.0,,,,,1018.2,5.9,17.3,4.7,,,
330.0,9.0,13.0,,,,,1018.2,5.8,17.3,4.7,,,
340.0,10.0,12.0,1.4,7.0,4.5,167.0,1018.2,5.7,17.2,4.7,,,
330.0,10.0,14.0,,,,,1018.4,5.3,,4.4,,1.1,
330.0,10.0,15.0,1.4,,4.4,176.0,1018.7,5.3,17.2,4.4,,,
340.0,11.0,15.0,1.4,8.0,4.4,176.0,1019.0,4.9,17.2,4.0,,,
340.0,11.0,14.0,,,,,1019.0,4.4,17.2,3.6,,,
350.0,11.0,13.0,,,,,1019.1,4.3,17.2,3.5,,,
350.0,10.0,13.0,1.4,5.0,4.3,274.0,1019.2,4.1,17.2,3.4,,,
350.0,9.0,12.0,,,,,1019.3,3.7,17.1,2.9,,1.8,
350.0,9.0,12.0,1.4,,4.4,179.0,1019.4,3.9,17.1,3.2,,,
330.0,10.0,13.0,1.4,8.0,4.4,179.0,1019.4,3.8,17.1,3.1,,,
340.0,10.0,13.0,,,,,1019.7,3.6,17.1,3.0,,,
330.0,10.0,14.0,,,,,1019.8,3.3,17.1,2.7,,,
330.0,9.0,13.0,1.3,4.0,4.4,340.0,1019.8,3.2,17.1,2.6,,,
330.0,11.0,15.0,,,,,1020.1,3.4,17.1,2.8,,2.4,
340.0,10.0,13.0,,,,,1020.3,3.0,17.1,2.4,,,
340.0,10.0,13.0,1.3,4.0,4.3,323.0,1020.3,2.9,17.1,2.3,,,
330.0,10.0,14.0,,,,,1020.5,2.7,17.0,2.2,,,
330.0,10.0,13.0,,,,,1020.4,2.6,17.0,2.0,,,
330.0,10.0,14.0,1.3,4.0,4.4,328.0,1020.6,2.2,17.0,1.6,,,
330.0,10.0,14.0,,,,,1020.8,1.8,16.9,1.2,,2.4,
340.0,9.0,13.0,1.4,,4.3,334.0,1020.9,2.4,16.9,1.9,,,
340.0,9.0,13.0,1.4,4.0,4.3,334.0,1021.0,2.3,16.9,1.8,,,
340.0,10.0,13.0,,,,,1021.2,2.2,16.8,1.7,,,
340.0,10.0,13.0,1.4,,4.2,346.0,1021.3,2.1,16.8,1.6,,,
340.0,10.0,13.0,1.4,4.0,4.2,346.0,1021.6,2.3,16.8,1.8,,,
330.0,10.0,13.0,,,,,1021.9,1.8,16.9,1.3,,2.4,
340.0,10.0,14.0,1.4,,4.2,331.0,1022.1,2.1,16.9,1.6,,,
340.0,10.0,14.0,1.4,4.0,4.2,331.0,1022.4,1.6,16.8,0.9,,,
340.0,11.0,15.0,,,,,1022.6,1.8,16.8,1.2,,,
340.0,11.0,16.0,,,,,1022.7,1.5,16.8,0.7,,,
340.0,11.0,14.0,1.3,5.0,4.2,353.0,1023.0,1.6,16.8,0.6,,,
350.0,10.0,13.0,,,,,1023.1,1.9,16.8,0.9,,3.0,
350.0,10.0,13.0,1.3,,4.1,341.0,1023.3,1.6,16.8,0.5,,,
340.0,9.0,13.0,1.3,4.0,4.1,341.0,1023.6,1.5,16.8,0.3,,,
340.0,8.0,12.0,,,,,1023.8,1.4,16.8,0.2,,,
340.0,8.0,13.0,,,,,1023.9,1.4,16.8,0.2,,,
350.0,10.0,13.0,1.3,5.0,4.2,323.0,1024.0,1.6,16.7,0.3,,,
350.0,9.0,12.0,,,,,1024.3,1.2,16.7,-0.1,,3.4,
340.0,9.0,13.0,1.2,,4.1,337.0,1024.6,1.2,16.7,-0.1,,,
340.0,10.0,12.0,1.2,4.0,4.1,337.0,1024.8,1.6,16.8,0.4,,,
350.0,10.0,13.0,,,,,1024.8,1.3,16.7,-0.4,,,
350.0,9.0,12.0,,,,,1025.0,1.2,16.7,-0.7,,,
360.0,10.0,13.0,1.1,4.0,4.0,343.0,1025.1,1.0,16.7,-1.0,,,
350.0,9.0,12.0,,,,,1025.1,1.1,16.7,-0.9,,3.2,
350.0,10.0,13.0,1.1,,3.9,345.0,1025.3,1.1,16.7,-0.9,,,
360.0,10.0,13.0,1.1,4.0,3.9,345.0,1025.5,1.2,16.7,-0.9,,,
360.0,9.0,12.0,,,,,1025.9,1.2,16.7,-0.9,,,
350.0,8.0,11.0,,,,,1026.2,1.3,16.7,-0.6,,,
340.0,9.0,13.0,1.1,4.0,3.9,3.0,1026.5,1.1,16.7,-0.5,,,
350.0,9.0,13.0,,,,,1026.7,0.9,16.7,-1.1,,3.4,
340.0,9.0,13.0,,,,,1026.9,1.2,16.7,-0.6,,,
340.0,10.0,13.0,1.1,4.0,3.9,356.0,1027.1,1.1,16.7,-0.8,,,
340.0,10.0,14.0,,,,,1027.3,1.0,16.7,-1.2,,,
340.0,11.0,15.0,,,,,1027.4,1.4,16.7,-0.7,,,
340.0,12.0,14.0,1.0,4.0,3.8,359.0,1027.4,1.3,16.7,-1.0,,,
350.0,10.0,15.0,,,,,1027.4,1.4,16.7,-1.2,,3.0,
350.0,10.0,13.0,1.1,,3.9,358.0,1027.4,1.6,16.7,-0.8,,,
350.0,10.0,14.0,1.1,4.0,3.9,358.0,1027.6,1.8,16.7,-0.7,,,
340.0,10.0,14.0,,,,,1027.6,1.8,16.7,-0.8,,,
350.0,11.0,14.0,,,,,1027.5,2.2,16.7,-0.7,,,
350.0,11.0,14.0,1.1,4.0,3.9,348.0,1027.6,2.1,16.7,-1.3,,,
350.0,11.0,14.0,,,,,1027.5,2.5,16.7,-0.8,,2.3,
340.0,11.0,15.0,1.2,,3.9,356.0,1027.5,2.5,16.8,-1.1,,,
350.0,12.0,16.0,1.2,4.0,3.9,356.0,1027.4,2.6,16.8,-1.2,,,
350.0,12.0,15.0,,,,,1027.3,2.8,16.8,-1.5,,,
340.0,11.0,14.0,1.2,,3.9,336.0,1027.4,3.1,16.8,-1.0,,,
350.0,11.0,14.0,1.2,4.0,3.9,336.0,1027.3,3.3,16.8,-1.4,,,
350.0,11.0,15.0,,,,,1027.3,3.2,16.8,-1.8,,0.6,
350.0,10.0,14.0,1.3,,4.0,343.0,1027.3,3.6,16.8,-1.2,,,
350.0,10.0,14.0,1.3,5.0,4.0,343.0,1027.2,3.6,16.8,-1.5,,,
350.0,10.0,14.0,,,,,1027.2,4.0,16.9,-1.7,,,
360.0,11.0,15.0,1.3,,4.0,347.0,1027.2,4.4,16.9,-2.2,,,
360.0,11.0,15.0,1.3,5.0,4.0,347.0,1027.1,4.7,16.9,-2.5,,,
360.0,11.0,14.0,,,,,1027.0,4.8,16.9,-2.5,,-0.3,
360.0,11.0,14.0,1.2,,3.9,350.0,1027.1,5.1,16.9,-2.5,,,
350.0,10.0,13.0,1.2,5.0,3.9,350.0,1027.2,5.5,16.9,-2.4,,,
350.0,10.0,13.0,,,,,1027.2,5.5,16.9,-2.2,,,
350.0,10.0,14.0,,,,,1027.2,5.6,17.0,-2.1,,,
350.0,10.0,13.0,1.2,4.0,3.9,1.0,1027.2,5.8,17.0,-2.4,,,
350.0,11.0,14.0,,,,,1027.3,5.8,17.0,-2.4,,-0.3,
350.0,11.0,15.0,,,,,1027.4,6.1,17.0,-2.4,,,
350.0,11.0,13.0,1.3,5.0,4.0,357.0,1027.6,6.5,17.0,-2.1,,,
350.0,10.0,14.0,,,,,1027.6,6.4,17.0,-1.9,,,
350.0,11.0,14.0,,,,,1027.7,6.6,17.0,-2.0,,,
350.0,11.0,15.0,1.3,4.0,4.0,349.0,1027.9,6.8,17.0,-2.1,,,
350.0,10.0,14.0,,,,,1028.1,6.6,17.0,-2.4,,0.7,
350.0,11.0,15.0,1.2,,3.9,3.0,1028.4,6.8,17.0,-2.3,,,
350.0,11.0,15.0,1.2,4.0,3.9,3.0,1028.5,7.0,17.1,-1.6,,,
360.0,11.0,15.0,,,,,1028.9,6.8,17.1,-3.0,,,
350.0,11.0,15.0,,,,,1029.0,6.8,17.1,-2.8,,,
350.0,11.0,14.0,1.2,5.0,4.0,17.0,1029.2,6.8,17.2,-2.6,,,
350.0,12.0,15.0,,,,,1029.4,6.7,17.1,-2.5,,2.1,
350.0,12.0,15.0,1.3,,4.0,12.0,1029.6,6.8,17.2,-2.4,,,
350.0,11.0,15.0,1.3,5.0,4.0,12.0,1029.8,6.6,17.2,-2.7,,,
350.0,11.0,15.0,,,,,1030.0,6.6,17.2,-2.6,,,
350.0,12.0,15.0,,,,,1030.2,6.6,17.2,-2.8,,,
350.0,12.0,16.0,1.3,5.0,4.1,16.0,1030.4,6.7,17.2,-2.2,,,
350.0,12.0,15.0,,,,,1030.6,6.5,17.2,-3.1,,3.3,
350.0,11.0,14.0,1.3,,4.1,8.0,1030.8,6.2,17.2,-3.0,,,
350.0,12.0,15.0,,,,,1031.3,6.1,17.2,-3.0,,,
350.0,12.0,15.0,1.1,5.0,4.0,9.0,1031.6,6.0,17.2,-3.1,,,
360.0,11.0,15.0,,,,,1031.9,5.9,17.2,-3.3,,3.7,
350.0,10.0,14.0,1.3,,4.0,4.0,1032.0,5.8,17.2,-2.8,,,
340.0,12.0,15.0,1.3,5.0,4.0,4.0,1032.2,5.7,17.2,-2.8,,,
360.0,11.0,16.0,,,,,1032.5,5.6,17.2,-3.2,,,
360.0,12.0,15.0,,,,,1032.7,5.4,17.2,-3.4,,,
360.0,11.0,14.0,1.2,5.0,3.9,7.0,1033.0,5.2,17.2,-3.3,,,
360.0,11.0,14.0,,,,,1033.1,5.2,17.2,-3.2,,3.9,
360.0,10.0,14.0,1.3,,4.0,7.0,1033.3,5.1,17.2,-3.2,,,
360.0,10.0,15.0,1.3,5.0,4.0,7.0,1033.4,4.9,17.2,-3.4,,,
350.0,11.0,14.0,,,,,1033.5,4.9,17.2,-3.1,,,
360.0,11.0,15.0,,,,,1033.5,4.8,17.2,-3.5,,,
350.0,12.0,15.0,1.2,5.0,3.9,9.0,1033.7,4.7,17.2,-3.6,,,
360.0,11.0,14.0,,,,,1033.8,4.6,17.2,-3.4,,3.2,
360.0,11.0,14.0,1.1,,3.9,3.0,1034.0,4.5,17.2,-3.5,,,
350.0,11.0,14.0,1.1,4.0,3.9,3.0,1034.0,4.2,17.3,-4.0,,,
360.0,10.0,13.0,,,,,1034.0,4.3,17.3,-3.6,,,
360.0,10.0,13.0,,,,,1033.9,4.1,17.3,-4.2,,,
360.0,10.0,13.0,1.2,4.0,3.8,6.0,1034.1,4.0,17.3,-4.6,,,
360.0,10.0,13.0,,,,,1034.0,3.8,17.3,-5.0,,2.2,
360.0,9.0,13.0,,,,,1034.1,3.9,17.3,-4.3,,,
360.0,10.0,13.0,1.1,5.0,3.8,17.0,1034.1,3.9,17.3,-4.5,,,
360.0,10.0,13.0,,,,,1034.1,4.0,17.3,-4.2,,,
360.0,10.0,13.0,,,,,1034.1,4.0,17.3,-4.2,,,
360.0,10.0,13.0,1.0,4.0,3.7,21.0,1034.0,3.8,17.3,-4.6,,,
10.0,10.0,14.0,,,,,1034.0,4.0,17.3,-4.3,,0.9,
360.0,10.0,13.0,0.9,,3.6,22.0,1033.9,4.0,17.3,-3.4,,,
360.0,10.0,13.0,0.9,4.0,3.6,22.0,1033.8,3.9,17.3,-4.3,,,
360.0,10.0,13.0,,,,,1033.9,3.9,17.3,-3.7,,,
360.0,10.0,13.0,,,,,1033.8,3.8,17.3,-3.9,,,
360.0,11.0,14.0,0.9,4.0,3.5,28.0,1033.8,3.7,17.3,-4.3,,,
360.0,10.0,13.0,,,,,1034.0,3.6,17.3,-3.6,,0.3,
360.0,10.0,12.0,0.9,,3.5,25.0,1034.0,3.5,17.3,-3.2,,,
360.0,9.0,12.0,0.9,4.0,3.5,25.0,1034.0,3.5,17.3,-3.3,,,
350.0,9.0,12.0,,,,,1034.0,3.0,17.3,-4.0,,,
350.0,9.0,11.0,0.8,,3.6,24.0,1034.0,2.9,17.3,-4.0,,,
350.0,9.0,12.0,0.8,4.0,3.6,24.0,1034.1,2.7,17.3,-4.6,,,
350.0,9.0,12.0,,,,,1034.2,2.8,17.3,-3.9,,0.3,
350.0,9.0,12.0,0.8,,3.5,18.0,1034.1,2.6,17.4,-4.2,,,
360.0,9.0,12.0,0.8,4.0,3.5,18.0,1034.1,2.4,17.3,-4.5,,,
360.0,9.0,12.0,,,,,1034.0,2.3,17.4,-4.5,,,
360.0,9.0,11.0,,,,,1034.0,2.4,17.4,-3.8,,,
350.0,9.0,11.0,0.8,4.0,3.4,19.0,1034.1,2.2,17.4,-3.9,,,
350.0,9.0,11.0,,,,,1034.0,1.9,17.4,-4.4,,0.0,
360.0,8.0,11.0,0.8,,3.4,19.0,1034.0,2.0,17.4,-3.9,,,
360.0,9.0,11.0,0.8,4.0,3.4,19.0,1034.1,1.9,17.4,-4.2,,,
360.0,9.0,11.0,,,,,1033.9,2.0,17.5,-3.7,,,
360.0,9.0,11.0,,,,,1033.9,2.3,17.5,-2.9,,,
360.0,9.0,11.0,0.8,4.0,3.5,15.0,1034.1,1.8,17.5,-3.7,,,
350.0,9.0,12.0,,,,,1034.1,1.8,17.5,-3.3,,0.0,
350.0,10.0,12.0,,,,,1034.1,1.7,17.5,-3.2,,,
350.0,9.0,12.0,0.8,4.0,3.4,22.0,1034.1,1.6,17.5,-3.2,,,
360.0,9.0,12.0,,,,,1034.0,1.3,17.5,-3.6,,,
350.0,9.0,11.0,,,,,1034.0,1.4,17.5,-3.1,,,
350.0,9.0,11.0,0.8,4.0,3.5,24.0,1033.9,1.3,17.5,-3.3,,,
350.0,9.0,11.0,,,,,1033.8,1.1,17.5,-3.5,,-0.4,
350.0,9.0,12.0,0.8,,3.4,21.0,1033.8,1.3,17.5,-2.9,,,
350.0,9.0,11.0,0.8,4.0,3.4,21.0,1033.8,1.3,17.5,-2.9,,,
350.0,9.0,11.0,,,,,1033.8,1.3,17.5,-2.7,,,
360.0,9.0,12.0,,,,,1033.8,1.3,17.5,-2.5,,,
360.0,9.0,12.0,0.8,4.0,3.4,18.0,1033.8,1.4,17.5,-2.1,,,
360.0,9.0,12.0,,,,,1033.8,1.3,17.5,-2.3,,0.0,
360.0,9.0,12.0,0.8,,3.4,20.0,1033.9,1.1,17.5,-2.6,,,
360.0,10.0,12.0,0.8,4.0,3.4,20.0,1033.8,1.3,17.5,-1.9,,,
10.0,9.0,12.0,,,,,1034.0,1.3,17.5,-1.8,,,
360.0,9.0,13.0,,,,,1034.0,1.3,17.6,-2.1,,,
360.0,10.0,13.0,0.9,4.0,3.6,14.0,1034.0,1.0,17.6,-2.9,,,
360.0,10.0,12.0,,,,,1034.1,1.1,17.6,-2.0,,-0.0,
10.0,9.0,12.0,0.9,,3.6,17.0,1034.3,1.2,17.6,-1.3,,,
10.0,9.0,12.0,0.9,4.0,3.6,17.0,1034.5,1.0,17.6,-1.6,,,
10.0,9.0,11.0,,,,,1034.8,0.9,17.6,-1.9,,,
10.0,9.0,12.0,,,,,1034.7,1.0,17.6,-1.6,,,
10.0,9.0,11.0,0.9,4.0,3.6,25.0,1034.9,1.0,17.6,-1.4,,,
360.0,9.0,12.0,,,,,1034.9,1.0,17.6,-1.2,,1.2,
10.0,8.0,11.0,0.9,,3.7,20.0,1034.9,0.7,17.6,-1.9,,,
10.0,8.0,10.0,0.9,4.0,3.7,20.0,1035.0,0.8,17.5,-2.0,,,
10.0,8.0,10.0,,,,,1035.1,1.1,17.5,-1.5,,,
10.0,8.0,10.0,,,,,1035.3,0.9,17.5,-1.9,,,
10.0,8.0,11.0,0.9,4.0,3.6,19.0,1035.4,0.7,17.5,-2.5,,,
10.0,9.0,11.0,,,,,1035.4,0.8,17.5,-2.2,,1.6,
10.0,8.0,12.0,0.9,,3.6,26.0,1035.4,0.6,17.5,-2.6,,,
360.0,8.0,11.0,0.9,4.0,3.6,26.0,1035.5,0.5,17.5,-2.4,,,
360.0,8.0,11.0,,,,,1035.5,0.5,17.5,-2.2,,,
10.0,8.0,10.0,,,,,1035.7,0.6,17.5,-1.6,,,
10.0,7.0,10.0,0.8,4.0,3.6,28.0,1035.8,0.3,17.5,-2.0,,,
10.0,7.0,9.0,,,,,1035.8,0.5,17.5,-2.0,,1.8,
10.0,7.0,10.0,0.7,,3.5,23.0,1035.8,0.3,17.4,-1.9,,,
10.0,7.0,9.0,0.7,4.0,3.5,23.0,1035.9,0.2,17.5,-2.9,,,
10.0,7.0,8.0,,,,,1035.9,0.7,17.5,-2.1,,,
10.0,7.0,9.0,,,,,1036.3,0.8,,-2.0,,,
10.0,6.0,8.0,0.7,4.0,3.4,31.0,1036.0,0.8,17.5,-2.8,,,
10.0,6.0,8.0,,,,,1036.3,1.0,17.5,-2.8,,1.4,
10.0,6.0,8.0,0.7,,3.5,32.0,1036.3,1.1,17.5,-2.7,,,
360.0,6.0,8.0,0.7,4.0,3.5,32.0,1036.2,1.4,17.5,-2.5,,,
10.0,6.0,8.0,,,,,1036.1,1.3,17.5,-3.3,,,
10.0,6.0,8.0,,,,,1036.1,1.6,17.5,-3.0,,,
10.0,6.0,7.0,0.6,3.0,3.4,27.0,1036.0,1.8,17.4,-3.1,,,
10.0,5.0,7.0,,,,,1036.2,1.9,17.5,-3.6,,0.8,
360.0,5.0,6.0,0.5,,3.3,56.0,1036.3,2.3,17.4,-3.1,,,
10.0,4.0,6.0,0.5,4.0,3.3,56.0,1036.2,2.3,17.4,-3.8,,,
360.0,4.0,6.0,,,,,1036.1,2.6,17.4,-4.2,,,
360.0,4.0,6.0,,,,,1035.7,2.8,17.5,-4.6,,,
360.0,3.0,4.0,0.5,4.0,3.5,58.0,1035.5,2.9,17.5,-4.9,,,
10.0,4.0,5.0,,,,,1035.2,3.2,17.5,-4.9,,-0.6,
10.0,4.0,5.0,0.4,,3.3,55.0,1035.2,3.4,17.5,-4.7,,,
10.0,4.0,5.0,0.4,4.0,3.3,55.0,1035.0,3.6,17.5,-4.9,,,
20.0,4.0,6.0,,,,,1034.8,3.7,17.5,-4.8,,,
10.0,3.0,5.0,,,,,1034.4,3.8,17.5,-6.6,,,
20.0,4.0,5.0,0.4,4.0,3.4,63.0,1034.1,4.1,17.5,-6.6,,,
10.0,3.0,5.0,,,,,1033.9,4.2,17.5,-6.3,,-2.4,
360.0,3.0,5.0,0.4,,3.4,71.0,1033.6,4.3,17.6,-6.4,,,
360.0,3.0,4.0,0.4,4.0,3.4,71.0,1033.4,4.3,17.6,-6.4,,,
10.0,3.0,4.0,,,,,1033.2,4.4,17.6,-6.4,,,
360.0,3.0,4.0,,,,,1033.0,4.6,17.6,-6.7,,,
350.0,3.0,5.0,0.3,4.0,3.4,71.0,1032.8,4.8,17.6,-6.7,,,
340.0,3.0,4.0,,,,,1032.5,4.8,17.6,-6.5,,-3.6,
340.0,2.0,4.0,0.3,,3.4,73.0,1032.2,4.9,17.7,-6.7,,,
340.0,3.0,4.0,0.3,4.0,3.4,73.0,1031.9,5.1,17.7,-6.7,,,
340.0,2.0,4.0,,,,,1031.9,5.2,17.7,-6.9,,,
320.0,2.0,4.0,,,,,1031.7,5.3,17.7,-6.8,,,
330.0,2.0,4.0,0.3,3.0,3.4,68.0,1031.5,5.5,17.7,-6.4,,,
340.0,2.0,4.0,0.3,,3.5,60.0,1031.3,5.6,,-6.4,,-3.8,
330.0,3.0,5.0,,,,,1031.3,5.6,17.7,-6.6,,,
340.0,3.0,5.0,0.3,3.0,3.5,60.0,1031.1,5.8,17.7,-5.9,,,
320.0,3.0,4.0,,,,,1030.9,5.9,17.7,-5.3,,,
330.0,3.0,4.0,,,,,1030.8,6.2,17.7,-4.7,,,
320.0,3.0,5.0,0.2,,3.6,,1030.7,6.3,17.7,-4.7,,,
310.0,2.0,5.0,0.2,,3.7,,1030.6,6.3,17.7,-4.7,,-3.3,
300.0,3.0,4.0,,,,,1030.4,6.5,17.7,-4.6,,,
320.0,3.0,5.0,0.2,,3.7,,1030.4,6.8,17.6,-4.1,,,
320.0,3.0,5.0,,,,,1030.2,7.0,17.6,-3.9,,,
320.0,2.0,4.0,,,,,1030.1,7.1,17.6,-4.5,,,
320.0,3.0,5.0,0.2,,3.8,,1030.0,7.4,17.6,-3.8,,,
300.0,3.0,5.0,,,,,1029.8,7.6,17.6,-4.0,,-2.7,
320.0,4.0,6.0,0.2,,3.9,,1029.9,7.8,17.6,-4.2,,,
310.0,4.0,6.0,0.2,,3.9,,1030.1,7.9,17.6,-4.3,,,
300.0,4.0,7.0,,,,,1030.1,8.1,17.5,-4.2,,,
310.0,4.0,7.0,,,,,1030.1,8.2,17.5,-4.2,,,
300.0,5.0,6.0,0.3,2.0,2.8,306.0,1029.9,8.4,17.5,-3.9,,,
310.0,5.0,7.0,,,,,1029.9,8.6,17.5,-3.6,,-1.5,
320.0,5.0,8.0,0.3,,2.8,306.0,1029.9,8.6,17.5,-3.7,,,
320.0,5.0,7.0,0.3,3.0,2.8,306.0,1029.8,8.6,17.5,-3.9,,,
320.0,5.0,7.0,,,,,1030.0,8.7,17.5,-3.9,,,
330.0,5.0,6.0,0.4,3.0,2.9,304.0,1029.8,8.7,17.5,-4.3,,,
330.0,5.0,7.0,,,,,1029.9,8.7,17.5,-4.6,,-0.6,
340.0,5.0,7.0,0.4,,2.9,309.0,1029.7,8.8,17.5,-4.4,,,
340.0,5.0,7.0,0.4,3.0,2.9,309.0,1029.5,8.7,17.5,-4.7,,,
350.0,5.0,6.0,,,,,1029.6,8.8,17.5,-4.5,,,
350.0,5.0,6.0,,,,,1029.7,8.7,17.5,-4.9,,,
350.0,4.0,6.0,0.3,3.0,2.9,302.0,1030.0,8.6,17.5,-5.7,,,
350.0,4.0,5.0,,,,,1030.4,8.7,17.5,-5.4,,0.7,
350.0,4.0,6.0,0.3,,2.9,310.0,1030.4,8.6,17.5,-6.1,,,
330.0,5.0,7.0,0.3,3.0,2.9,310.0,1030.5,8.7,17.5,-6.4,,,
340.0,5.0,7.0,,,,,1030.7,8.6,17.3,-5.6,,,
350.0,4.0,6.0,,,,,1030.8,8.7,17.2,-5.3,,,
350.0,4.0,7.0,0.3,2.0,2.8,328.0,1030.9,8.6,17.2,-5.5,,,
350.0,4.0,7.0,,,,,1031.1,8.6,17.2,-5.2,,1.3,
330.0,5.0,7.0,0.2,,2.8,,1031.0,8.6,17.2,-5.7,,,
350.0,5.0,7.0,0.2,,2.8,,1031.1,8.6,17.1,-5.8,,,
340.0,5.0,6.0,,,,,1031.1,8.5,17.1,-5.4,,,
330.0,5.0,8.0,,,,,1031.1,8.4,17.1,-5.8,,,
340.0,5.0,7.0,0.2,,2.9,,1031.1,8.5,17.1,-4.6,,,
330.0,4.0,7.0,,,,,1031.2,8.4,17.1,-5.5,,1.4,
330.0,5.0,7.0,0.2,,2.8,,1031.2,8.3,17.1,-5.4,,,
340.0,5.0,6.0,0.2,,2.8,,1031.1,8.3,17.0,-5.2,,,
340.0,4.0,6.0,,,,,1031.0,8.2,17.0,-5.4,,,
340.0,4.0,7.0,,,,,1030.9,8.3,17.0,-5.1,,,
350.0,4.0,7.0,0.2,,2.9,,1030.9,8.3,17.0,-5.0,,,
350.0,4.0,6.0,,,,,1030.8,8.1,17.1,-5.9,,0.4,
350.0,4.0,6.0,0.2,,3.0,,1030.8,8.1,17.1,-6.3,,,
360.0,3.0,5.0,0.2,,3.0,,1030.7,8.1,17.1,-6.1,,,
350.0,4.0,6.0,,,,,1030.6,8.2,17.1,-5.6,,,
340.0,3.0,5.0,,,,,1030.4,8.0,17.1,-5.8,,,
330.0,3.0,4.0,0.2,,3.0,,1030.3,8.1,17.1,-5.6,,,
340.0,3.0,5.0,,,,,1030.0,8.0,17.2,-5.6,,-1.0,
350.0,3.0,5.0,0.2,,3.1,,1030.0,8.1,17.2,-5.1,,,
330.0,4.0,5.0,0.2,,3.1,,1030.2,8.1,17.2,-5.1,,,
